"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-5763665","Source1",2,2021-02-28 09:01:31,2021-02-28 13:55:07,42.8039681909427,-74.0180361267375,42.8281281909427,-74.0118761267375,1.698,"Crash on I-90 - NYS Thruway eastbound at Before Exit 26 (I-90) - Schenectady (I-890 - Rte 5S) starting 9:01 AM 02/28/2021 [CARS CAD-210590105]","I-90 W","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-02-28 08:45:00",34,34,93,29.91,7,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5764269","Source1",2,2021-12-06 12:53:10,2021-12-06 14:13:55,42.814688,-73.980933,42.814645,-73.980716,0.011,"Incident on I-890 EB near NY-337 Drive with caution.","Rice Rd","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-12-06 12:49:00",52,52,82,29.2,10,"S",15,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5764485","Source1",2,2021-12-25 06:43:11,2021-12-25 08:47:41,42.9111278055052,-73.7936532493887,42.8909178055052,-73.7801032493887,1.556,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound area of Exit 10; Ushers Road (Clifton Park) right shoulder closed","Adirondack Northway S","Ballston Lake","Saratoga","NY","12019","US","US/Eastern","KSCH","",NA,NA,NA,NA,NA,"",NA,NA,"","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-5764692","Source1",2,2021-11-29 17:56:48,2021-11-29 20:04:00,42.6387655732983,-73.7539994713127,42.6412255732983,-73.7520794713127,0.196,"NYSDOT TMC - Albany: Crash on I-787 northbound at Exit 4 northbound; Quay Street; US 9; US 20; NY 32 (Albany) All lanes closed","I-787 N","Albany","Albany","NY","12202","US","US/Eastern","KALB","2021-11-29 17:51:00",31,21,59,29.63,10,"W",13,0,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-5765320","Source1",2,2021-08-03 11:51:18,2021-08-03 13:15:13,42.74049,-73.689412,42.7424,-73.697242,0.419,"Stationary traffic on NY-7 W from 6th Ave (NY-7) to I-787/NY-787 (NY-7) due to accident.","Collar City Brg","Troy","Albany","NY","12183","US","US/Eastern","KALB","2021-08-03 11:51:00",71,71,55,29.82,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5765946","Source1",2,2021-07-22 22:34:26,2021-07-23 00:47:18,42.6992118356576,-73.708444833404,42.6918618356576,-73.712184833404,0.542,"NYSDOT TMC - Albany: Crash on I-787 southbound at Exit 7E; NY 378 eastbound (Colonie) right shoulder closed","I-787 S","Albany","Albany","NY","12204","US","US/Eastern","KALB","2021-07-22 22:51:00",64,64,75,29.81,10,"W",8,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5766246","Source1",2,2021-10-14 13:05:57,2021-10-14 14:28:14,42.3361265657314,-73.8589060303027,42.3675965657314,-73.8449060303027,2.289,"NYSTA - Statewide Ops.: crash left lane blocked on I-87 - NYS Thruway northbound at Before Exit 21B (I-87) - Coxsackie (Rte 9W - Rte 81) starting 1:14 PM 10/14/2021 [CARS CAD-212870250]","New York State Thruway","West Coxsackie","Greene","NY","12192","US","US/Eastern","KALB","2021-10-14 12:51:00",73,73,64,29.65,10,"WNW",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5767554","Source1",2,2021-09-02 07:47:04,2021-09-02 09:02:47,42.515846,-73.789536,42.514619,-73.7898,0.086,"Incident on I-87 SB near I-87 Drive with caution.","I-87 S","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2021-09-02 07:51:00",55,55,89,29.51,10,"NW",8,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5767797","Source1",2,2021-08-02 16:45:07,2021-08-02 18:05:50,42.7565252778875,-73.7660801407157,42.7599052778875,-73.7637001407157,0.263,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound Exit 7; NY 7 (Colonie) left shoulder closed","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-08-02 16:51:00",74,74,41,29.66,10,"W",15,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5767959","Source1",2,2021-09-16 17:10:27,2021-09-16 18:33:35,42.710596,-73.824725,42.72825,-73.795446,1.923,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound between Exit 2W; NY 5 westbound (Colonie) and Exit 4; Wolf Road; Albany International Airport (Colonie) right shoulder closed","Central Ave","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-09-16 16:51:00",74,74,64,29.91,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5768073","Source1",2,2021-05-01 16:43:31,2021-05-01 18:24:27,42.6647508142344,-73.7285292145074,42.6698008142344,-73.7374292145074,0.571,"NYSDOT TMC - Albany: Crash on I-90 westbound area of Exit 6A; I-787 (Albany) right shoulder closed","I-90 W","Rensselaer","Rensselaer","NY","12144","US","US/Eastern","KALB","2021-05-01 16:51:00",52,52,43,29.56,10,"WSW",13,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5768490","Source1",2,2021-06-28 18:35:12,2021-06-28 21:26:16,42.5908291337843,-73.7855207916556,42.6229591337843,-73.7792207916556,2.243,"Crash on I-87 - NYS Thruway northbound at Before Exit 23 (I-87) - Albany Downtown (I-787 - Rte 9W) starting 6:38 PM 06/28/2021 [CARS CAD-211790434]","I-87 N","Glenmont","Albany","NY","12077","US","US/Eastern","KALB","2021-06-28 18:51:00",87,87,63,29.78,10,"ESE",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5769971","Source1",2,2021-12-08 07:53:15,2021-12-08 10:11:21,42.7577912805426,-73.9410889145186,42.7816312805426,-74.0064989145186,3.704,"NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway eastbound at Before Exit 25A (I-90) - Schenectady (I-88) starting 7:53 AM 12/08/2021 [CARS CAD-213420085]","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2021-12-08 07:51:00",28,28,88,29.83,1,"CALM",0,0.01,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5770054","Source1",2,2021-10-25 10:00:58,2021-10-25 12:08:44,42.4383723733786,-73.5548508163759,42.4623823733786,-73.5923308163759,2.53,"NYSTA - Statewide Ops.: crash on I-90 - Berkshire Connector westbound at Before Exit B2 - Taconic Parkway - Rte 295 starting 10:00 AM 10/25/2021 [CARS CAD-212980127]","I-90 W","Old Chatham","Columbia","NY","12136","US","US/Eastern","KPSF","2021-10-25 09:54:00",49,49,97,28.72,10,"ENE",3,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5770110","Source1",2,2021-08-01 19:29:24,2021-08-01 21:36:04,42.819592,-73.76794,42.817197,-73.767559,0.167,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound after Exit 8; Crescent Road (Halfmoon) right shoulder closed","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-08-01 19:50:00",63,63,100,29.45,7,"CALM",0,0,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5770246","Source1",2,2021-12-12 14:06:11,2021-12-12 16:12:04,42.710075,-73.861739,42.712344,-73.865626,0.252,"NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway eastbound at After Exit 24 (I-90) - Albany (I-87 Northway - I-90 East) starting 2:06 PM 12/12/2021 [CARS CAD-213460258]","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-12 13:51:00",45,40,33,29.76,10,"W",10,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5770967","Source1",2,2021-03-16 08:41:35,2021-03-16 10:02:51,42.445406,-73.809058,42.473129,-73.806039,1.922,"Incident on I-87 NB near I-87 Drive with caution.","I-87 N","West Coxsackie","Greene","NY","12192","US","US/Eastern","KALB","2021-03-16 08:51:00",21,21,53,30,10,"VAR",3,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5771306","Source1",2,2021-08-19 07:03:00,2021-08-19 07:28:00,42.749117,-73.71266,42.744625,-73.702953,0.582,"Stationary traffic on NY-7 E from Boght Rd to Cohoes Rd due to accident.","NY-7 E","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-08-19 06:51:00",69,69,100,29.59,3,"NE",10,0.21,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5771773","Source1",2,2021-07-18 18:07:00,2021-07-18 20:23:00,42.633122205531,-73.7819159027396,42.596192205531,-73.7855859027396,2.558,"Incident on I-87 SB near I-87 RAMP Road closed. Take alternate route.","I-87 S","Albany","Albany","NY","12209","US","US/Eastern","KALB","2021-07-18 17:51:00",65,65,100,29.65,1,"N",10,0.05,"Heavy Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5772116","Source1",2,2021-05-25 15:00:27,2021-05-25 17:06:27,42.651405,-73.700187,42.653697,-73.694727,0.319,"Slow traffic on NY-43 - US-4 S at North Greenbush due to accident.","NY Highway 43","Rensselaer","Rensselaer","NY","12144","US","US/Eastern","KALB","2021-05-25 14:51:00",74,74,55,29.77,10,"SSE",14,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5772743","Source1",2,2021-06-08 16:27:47,2021-06-08 17:03:00,42.648232,-73.748446,42.665101,-73.73372,1.385,"Slow traffic on I-787 N from exit [4] to I-90 exit [5] due to accident.","I-787 N","Albany","Albany","NY","12207","US","US/Eastern","KALB","2021-06-08 16:51:00",71,71,96,29.68,10,"SSE",3,0.01,"Light Rain with Thunder","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5773337","Source1",2,2021-12-22 10:07:38,2021-12-22 12:12:55,42.741672,-73.694866,42.74771,-73.708944,0.827,"NYSDOT TMC - Albany: Crash on NY 7 westbound at Town of Green Island; Town of Colonie Line (Green Island) 1 Left lane of 2 lanes closed","NY-7 W","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-12-22 09:51:00",39,39,82,29.28,7,"N",3,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5773515","Source1",2,2021-11-23 15:57:59,2021-11-23 17:28:35,42.711479,-73.823727,42.710737,-73.824885,0.078,"Incident on I-87 SB near NY-5 Drive with caution.","Adirondack Northway S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-11-23 15:51:00",33,22,50,29.74,10,"W",17,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5773682","Source1",2,2021-04-02 06:13:22,2021-04-02 07:55:43,42.7328574655402,-73.7891471382437,42.7272274655403,-73.7988671382437,0.628,"Incident on I-87 SB near WOLF RD Drive with caution.","Adirondack Northway S","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-04-02 05:51:00",24,12,55,29.81,10,"NW",14,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-5774372","Source1",2,2021-10-12 09:56:10,2021-10-12 12:04:28,42.659944,-73.738502,42.660781,-73.737738,0.07,"NYSDOT TMC - Albany: Crash on I-787 northbound ramp to Exit 5; I-90 (Albany) right shoulder closed","I-787 N","Albany","Albany","NY","12204","US","US/Eastern","KALB","2021-10-12 09:51:00",60,60,86,29.86,10,"CALM",0,0,"Mist","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5774435","Source1",2,2021-11-08 17:53:36,2021-11-08 20:37:35,42.740546,-73.911262,42.74283,-73.914384,0.224,"Crash on I-90 - NYS Thruway eastbound at Before Exit 25 (I-90) - Schenectady (I-890) starting 5:53 PM 11/08/2021 [CARS CAD-213120349]","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2021-11-08 17:51:00",46,46,83,29.82,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-5775327","Source1",2,2021-05-05 10:38:19,2021-05-05 13:04:35,42.933927,-73.80353,42.947465,-73.805001,0.938,"Incident on I-87 NB near ROUND LAKE RD Road closed. Take alternate route.","Adirondack Northway N","Ballston Lake","Saratoga","NY","12019","US","US/Eastern","KSCH","2021-05-05 10:50:00",54,54,100,29.3,10,"S",5,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5776179","Source1",2,2021-11-22 12:41:44,2021-11-22 14:45:42,42.6507174966686,-73.7477123733819,42.6539474966686,-73.7455123733819,0.25,"NYSDOT TMC - Albany: Crash on I-787 northbound Exit 4B southbound; Clinton Avenue; US 9 (Albany) 1 Right lane of 3 lanes closed","I-787 N","Albany","Albany","NY","12207","US","US/Eastern","KALB","2021-11-22 12:51:00",41,32,51,29.54,10,"W",17,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5776457","Source1",2,2021-06-04 19:48:09,2021-06-04 22:31:47,42.850189,-73.888288,42.851369,-73.887876,0.084,"NYSDOT TMC - Albany: Crash on NY 146 westbound Rexford Bridge; Town of Clifton Park; Town of Niskayuna Line; Schenectady-Saratoga County Line (Clifton Park) right shoulder closed","Balltown Rd","Schenectady","Schenectady","NY","12309","US","US/Eastern","KALB","2021-06-04 19:51:00",73,73,66,29.54,10,"S",7,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5777580","Source1",2,2021-12-15 10:31:07,2021-12-15 12:49:41,42.705039,-73.853743,42.708338,-73.858283,0.324,"Crash on I-90 - NYS Thruway westbound at After Exit 24 (I-90) - Albany (I-87 Northway - I-90 East) starting 10:31 AM 12/15/2021 [CARS CAD-213490115]","New York Trwy W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-15 10:51:00",34,28,64,30.27,10,"SSE",7,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5779741","Source1",2,2021-11-30 15:13:38,2021-11-30 17:47:20,42.745923,-73.775325,42.794715,-73.764058,3.419,"Slow traffic on I-87 N - Adirondack Northway N from NY-155/Exit 5 (I-87) to CR-92/Crescent Rd/Exit 8 (I-87) due to accident.","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-11-30 14:51:00",35,29,67,29.57,10,"SE",7,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5780446","Source1",2,2021-06-08 15:49:26,2021-06-08 19:07:01,42.7674901483404,-73.761616944915,42.7988901483404,-73.764626944915,2.175,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound before Twin Bridges; Town of Halfmoon; Town of Colonie Line (Colonie) left shoulder closed","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-06-08 15:51:00",76,76,82,29.7,10,"SW",23,0,"Light Rain with Thunder","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5781566","Source1",2,2021-10-26 07:53:56,2021-10-26 08:43:51,42.670571,-73.753904,42.669294,-73.736584,0.884,"Slow traffic on I-90 E from NY-5/Corporate Woods Blvd/Exit 5 (I-90) to I-787 (I-90) due to accident.","Northern Blvd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2021-10-26 07:51:00",50,50,93,29.36,3,"N",13,0.1,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5782008","Source1",2,2021-11-27 01:23:21,2021-11-27 04:23:33,42.3824322221642,-73.4658873077704,42.3603722221642,-73.4301673077704,2.377,"Incident on I-90 EB near CANAAN TOLL BARRIER Drive with caution.","I-90 E","East Chatham","Columbia","NY","12060","US","US/Eastern","KPSF","2021-11-27 01:42:00",27,14,89,28.32,0.75,"WNW",20,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5782155","Source1",2,2021-08-01 19:10:19,2021-08-01 21:16:15,42.802734,-73.765386,42.800367,-73.765102,0.164,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound area of Riverview Road Overpass (Colonie) right shoulder closed","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-08-01 18:58:00",63,63,94,29.45,7,"CALM",0,0,"Light Drizzle","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5783635","Source1",2,2021-12-20 14:35:28,2021-12-20 14:46:03,42.695134877955,-73.8373196121509,42.695164877955,-73.8389596121509,0.083,"Stationary traffic on I-90 W from Washington Ave/Fuller Rd/Exit 2 (I-90) to I-87/Exit 1 (I-90) due to accident.","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-20 14:51:00",31,24,54,29.91,10,"SE",7,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5784044","Source1",2,2021-08-07 13:03:08,2021-08-07 15:42:36,42.753191,-73.769343,42.753132,-73.769215,0.008,"NYSDOT TMC - Albany: Crash on NY 7 westbound Entrance ramp I-87 Exit 6 (Colonie) right shoulder closed","Troy Schenectady Rd","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-08-07 12:51:00",80,80,67,29.71,10,"SE",8,0,"Mostly Cloudy","False","False","True","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-5784804","Source1",2,2021-08-03 21:45:37,2021-08-04 01:07:58,42.494211,-73.712423,42.496189,-73.722349,0.524,"Crash on I-90 - Berkshire Connector eastbound at Before Exit B1 - Hudson - Rensselaer (US9 - I-90W) starting 9:45 PM 08/03/2021 [CARS CAD-212150588]","Berkshire Spur W","Castleton on Hudson","Rensselaer","NY","12033","US","US/Eastern","KALB","2021-08-03 21:51:00",62,62,84,29.8,10,"S",3,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-5785710","Source1",4,2021-06-06 11:53:07,2021-06-06 14:30:02,42.692694,-73.825023,42.695136,-73.837333,0.648,"NYSDOT TMC - Albany: Crash Road Closed and Downed wires on I-90 westbound at Exit 2; Washington Avenue (Albany) All lanes closed","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-06-06 11:51:00",85,85,44,29.7,10,"WSW",7,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5786035","Source1",2,2021-11-05 04:05:15,2021-11-05 06:11:04,42.7408611772406,-73.6912572380367,42.7427211772407,-73.6950972380367,0.233,"NYSDOT TMC - Albany: Crash on NY 7 westbound Entrance ramp Exit to I-787; Exit to NY 787 (Green Island) right shoulder closed","Collar City Brg","Troy","Albany","NY","12183","US","US/Eastern","KALB","2021-11-05 04:06:00",29,29,96,29.99,3,"CALM",0,0,"Mist","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5786216","Source1",2,2021-03-01 20:50:04,2021-03-01 22:11:35,42.733268,-73.698132,42.744547,-73.697306,0.78,"Incident on I-787 NB near NY-378 Drive with caution.","I-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-03-01 20:51:00",24,9,69,29.5,7,"W",23,0,"Light Snow / Windy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5786265","Source1",2,2021-11-12 10:10:44,2021-11-12 12:51:23,42.3675835130579,-73.844894170409,42.3845135130579,-73.831264170409,1.361,"NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway northbound at Before Exit 21B (I-87) - Coxsackie (Rte 9W - Rte 81) starting 10:10 AM 11/12/2021 [CARS CAD-213160109]","I-87 N","West Coxsackie","Greene","NY","12192","US","US/Eastern","KALB","2021-11-12 10:16:00",57,57,93,29.53,2,"S",8,0.2,"Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5786904","Source1",2,2021-04-28 21:42:50,2021-04-28 23:24:38,42.6836764810434,-73.8018500801382,42.6867564810434,-73.8038800801382,0.236,"NYSDOT TMC - Albany: Crash on I-90 westbound Entrance ramp Exit 4; NY 85 (Albany) right shoulder closed","NY-85 N","Albany","Albany","NY","12206","US","US/Eastern","KALB","2021-04-28 21:51:00",53,53,100,29.49,10,"S",3,0,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5786980","Source1",2,2021-11-10 17:32:11,2021-11-10 17:45:04,42.69767,-73.837726,42.697785,-73.843067,0.271,"Stationary traffic on I-87 S from exit [1E] to I-90 W due to accident.","I-87 S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-11-10 17:51:00",49,44,44,29.88,10,"W",14,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-5787758","Source1",2,2021-04-17 14:27:42,2021-04-17 16:53:50,42.818259,-73.768156,42.816411,-73.767509,0.132,"Crash on I-87 Northway southbound just past Exit 8; Crescent Road (Halfmoon) right shoulder closed","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-04-17 14:50:00",48,46,57,29.38,15,"N",5,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5789148","Source1",2,2021-05-24 01:55:48,2021-05-24 03:39:16,42.806054,-74.018467,42.828131,-74.011877,1.562,"Incident on I-90 WB near I-90 Left lane blocked.","Putnam Rd","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-05-24 07:49:00",54,54,72,29.89,15,"N",3,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5790280","Source1",2,2021-11-02 07:42:30,2021-11-02 08:29:10,42.83701,-73.77119,42.792865,-73.7629,3.079,"Stationary traffic on I-87 S - Adirondack Northway S from Grooms Rd/Exit 8 (I-87) to NY-7/Exit 7 (I-87) due to accident.","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-11-02 07:55:00",43,40,61,29.75,15,"SW",5,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5790507","Source1",2,2021-12-13 18:28:27,2021-12-13 20:48:24,42.682558,-73.785004,42.686761,-73.803631,0.99,"NYSDOT TMC - Albany: Crash on I-90 westbound after Exit 5; Everett Road (Albany) 1 Left lane and right shoulder of 4 lanes closed","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-13 18:51:00",41,37,47,29.81,10,"S",6,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5790926","Source1",2,2021-12-09 14:04:02,2021-12-09 16:11:00,42.702153,-73.847191,42.701462,-73.848631,0.087,"NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway southbound at Before Exit 24 (I-87) - Albany (I-87 Northway - I-90 East) starting 2:04 PM 12/09/2021 [CARS CAD-213430232]","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-09 13:51:00",31,20,57,29.89,10,"W",15,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5790945","Source1",2,2021-11-16 11:01:30,2021-11-16 11:34:00,42.762188,-73.698615,42.760555,-73.69846,0.113,"Slow traffic on NY-787 from NY-32/Saratoga St (NY-787) to NY-7 (NY-787) due to accident.","NY-787","Cohoes","Albany","NY","12047","US","US/Eastern","KALB","2021-11-16 10:51:00",42,37,62,29.77,10,"NW",9,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5791266","Source1",2,2021-11-05 08:04:09,2021-11-05 09:54:19,42.74735,-73.922135,42.74033,-73.911536,0.724,"Incident on I-90 EB near I-90 Drive with caution.","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2021-11-05 07:51:00",27,27,92,30.05,10,"CALM",0,0,"Patches of Fog","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5791726","Source1",2,2021-06-27 04:52:03,2021-06-27 07:47:42,42.7575337884771,-73.7380349632562,42.7491137884771,-73.7126449632562,1.413,"NYSDOT TMC - Albany: Crash on NY 7 eastbound area of Miller Road Overpass (Colonie) All lanes closed","NY-7 E","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-06-27 04:51:00",70,70,97,29.78,10,"SSE",9,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-5792549","Source1",2,2021-11-19 06:25:30,2021-11-19 06:39:30,42.831812,-73.77007,42.821952,-73.768537,0.686,"Slow traffic on I-87 S - Adirondack Northway S from Grooms Rd/Exit 8 (I-87) to CR-92/Crescent Rd/Exit 8 (I-87) due to accident.","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-11-19 07:55:00",37,30,70,29.7,10,"W",12,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-5792603","Source1",2,2021-08-05 16:01:33,2021-08-05 18:09:00,42.745409,-73.775833,42.843883,-73.771875,6.807,"Slow traffic on I-87 N - Adirondack Northway N from NY-155/Exit 5 (I-87) to Grooms Rd/Exit 8 (I-87) due to accident.","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-08-05 15:51:00",76,76,56,29.76,10,"N",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5793404","Source1",2,2021-10-19 15:53:41,2021-10-19 16:14:34,42.64359,-73.74933,42.641002,-73.745711,0.257,"Stationary traffic on US-20 E - US-9 S from Eagle St (Madison Ave/US-20) to NY-9J/South St (NY-9J/Columbia Tpke/US-20) due to accident.","Dunn Memorial Brg","Albany","Albany","NY","12202","US","US/Eastern","KALB","2021-10-19 15:51:00",64,64,46,29.55,10,"W",16,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
